,node,TIL_6,TIL_16,TIL_1,TIL_44,TIL_35,TIL_2,TIL_42,TIL_12,TIL_13,TIL_27,TIL_4,TIL_20,TIL_21,TIL_29,TIL_43,TIL_15,TIL_30,TIL_31,TIL_14,TIL_19,TIL_26,TIL_36,TIL_37,TIL_8,TIL_9,TIL_5,TIL_41,TIL_22,TIL_23,TIL_3,TIL_40,TIL_7,TIL_10,TIL_34,TIL_38,TIL_39,TIL_18,TIL_11,TIL_17,TIL_28,TIL_32,TIL_24
2612,OGFOD3,0.0,-0.0473902,0.84044,1.06447,1.69305,0.212681,0.525962,1.16287,0.782521,0.10659,0.876846,0.238509,1.33664,-0.107166,0.469572,0.0654205,1.66786,0.0,-0.374786,0.910938,-0.171274,0.842307,0.0,0.857405,1.0872,0.860743,-0.141308,0.473167,0.252598,0.695232,0.677086,0.751164,0.648589,1.12922,0.0,0.242789,0.382611,0.490403,-0.419988,0.342614,0.272059,0.136357
2613,OGFR,-0.15325,0.756171,0.683851,-0.1166,-0.562126,0.495961,-0.0881131,-0.470192,-0.0366455,1.58201,0.452311,-0.0524395,-0.246018,0.225912,1.54894,-0.5785,0.384627,1.17094,0.0738706,0.837845,0.226856,0.147804,-0.854112,0.264668,-0.0820166,-0.0297574,1.44201,-0.137767,0.719512,0.377361,0.995539,0.118086,0.500513,0.259942,-1.05539,-0.0405393,0.0103379,-0.54151,0.384735,1.16701,0.802251,-0.495807
2614,OGT,-0.841637,0.304493,0.00653118,-0.425136,-0.427173,-0.800464,0.0797509,-0.121248,-0.202969,-0.518686,-0.0894503,0.589267,-0.473909,0.184178,-0.179077,-0.946548,-0.487306,0.644036,0.972118,-1.22555,-0.00740166,-1.0943,-0.334449,0.33303,-0.710872,-0.107787,0.528372,-0.13191,-0.318073,-0.749467,0.236626,-0.520255,0.258613,-0.20652,-1.86166,-0.130193,-0.128685,0.135291,0.245619,0.0525391,0.692384,-0.0514971
2615,OLA1,-0.675754,0.508367,-0.0117604,-0.493512,0.0759659,-0.434694,-0.459834,-0.318624,-0.185536,-0.0346641,0.0605925,-0.552007,-0.252949,0.237659,-0.0360598,-0.0295322,-0.159326,-0.0567696,0.151793,-0.341976,0.176669,-1.09527,-0.272906,-0.116815,-0.100856,0.0823016,-0.405363,-0.0639224,0.0704387,-0.498988,0.180987,0.276422,0.0785821,0.0389739,-0.575747,0.15225,0.29621,-0.114805,-0.143481,-0.164644,-0.148707,-0.0731073
2616,OPA1,-0.945029,-1.40578,-1.11851,-1.11287,-1.58424,-1.04346,-1.18913,-0.116257,-1.64947,-1.57573,-0.935344,-0.346948,-0.685189,-0.903507,-0.584962,-1.83053,-0.37319,-1.56167,-0.334896,-0.652407,-0.582235,-1.3365,-0.991449,-1.27922,-1.21703,-1.38646,0.68217,-0.193683,-0.193509,0.444854,-0.621998,-1.15293,-1.05963,-0.670526,-1.29828,0.124193,0.0249461,-0.409713,-0.801105,-0.171232,-0.196755,-1.2343
2617,ORC4,0.0,-0.340935,-0.830278,-0.0524562,0.0,-0.631128,-0.744704,0.331617,0.076982,-1.49364,0.0,0.811319,-0.29909,-0.45956,0.0,-0.804647,0.036897,0.17839,1.57816,0.0,0.356745,-1.24867,0.0,0.0,0.0,-0.5223,-0.376045,0.171552,0.248747,1.4479,-0.318021,-0.00708151,2.42622,-0.301227,0.0,-0.418322,0.0849045,0.461673,0.0,-0.548185,0.482875,1.11376
2618,ORC5,-0.996566,-1.17006,3.44186,-1.06085,-0.533224,-1.43672,-0.515266,-1.41842,-1.34867,-2.13246,-1.86592,-1.09323,-1.38515,-0.746317,-0.862769,0.0,-0.703667,-1.35422,-0.292504,-1.1359,-0.721741,-1.32451,-0.923473,-1.08575,-1.60837,-1.29462,0.0,-1.275,-1.12551,-0.609032,-1.15567,-1.02368,0.0,-0.711894,-0.365676,-0.932127,-1.4434,-2.13752,-1.30983,-1.08573,-0.638407,-1.14221
2619,ORM1,2.96925,5.14529,3.25812,3.26476,4.89682,4.19329,4.4808,4.91643,4.70792,4.30506,0.0,4.56252,4.74381,6.11624,4.49835,5.12717,0.0,5.24029,6.21835,3.59635,5.36822,3.97092,7.44239,5.89122,4.72512,4.6684,3.91439,5.01968,4.2041,0.0,5.18482,3.91041,3.90589,4.09807,1.3744,5.95546,6.24489,1.67696,4.55971,0.0,0.0,6.42823
2620,ORM2,1.8149,5.51543,4.32557,2.14621,5.9876,4.10849,5.60408,4.51478,4.92979,2.85559,0.0,4.3137,5.38949,5.39629,4.06851,0.540109,3.80156,5.00193,5.37177,0.0,5.69516,4.02566,6.96224,0.0,6.15535,5.46492,3.24109,4.24614,4.04206,0.0,6.10208,4.90619,4.9799,0.0,3.5924,5.05878,5.03607,6.06205,5.42912,4.82446,0.0,4.91128
2621,OS9,-0.798247,-0.276571,0.652659,-0.205538,0.345663,0.367151,0.0118975,0.0331519,0.211189,1.29997,0.526519,0.227067,-0.148955,-0.0716025,-0.125044,0.411265,-0.338173,0.0,0.124131,0.63052,-0.000208557,-0.281273,-0.0543175,0.396123,0.495183,0.01944,1.68503,0.703401,0.395797,0.939764,0.649854,0.630807,0.283023,1.26105,1.24624,0.940542,0.707458,-0.44395,-0.370452,1.14013,-0.387736,0.560466
2622,OSBP,-0.0253632,-0.365534,0.0380437,0.0653506,-0.354806,-0.423352,-0.427925,0.337663,-0.469634,-0.685679,0.146455,-0.329198,-0.186286,-0.150701,-1.05099,-0.362545,0.129897,0.282049,0.111174,-0.371244,-0.0965302,-0.528503,-0.090893,-0.0667134,-0.113549,-0.326594,0.0980201,0.0718984,0.240213,0.120232,0.171362,-0.539527,0.0250619,-0.300174,-0.265482,0.18098,-0.196756,0.272663,0.2984,0.0340853,0.0220025,-0.0210516
2623,OSBPL11,-1.27544,0.0108476,-1.07301,-0.334132,-0.223068,-0.146143,-1.72113,-0.344089,-0.791211,-1.28183,0.604936,-0.88458,-0.840892,-2.1428,-0.579053,-1.71397,-0.963337,-0.76468,-1.05705,-0.82149,-0.762807,-0.929213,0.472212,-0.906388,-1.72849,-2.01122,-0.20747,-0.791641,-0.849779,-0.227502,-0.524442,-0.851288,-0.414218,-1.35398,-0.748227,-0.0172785,-0.529733,-0.766457,-0.735572,0.0177972,0.273385,-1.58127
2624,OSBPL1A,0.404768,0.237738,7.1891,0.505473,0.384585,0.530011,4.14604,1.42557,0.466579,2.33278,8.66748,4.45874,-0.931065,0.120958,5.56904,0.119709,1.15875,0.0,12.1809,7.54299,4.59992,0.418866,-1.7883,8.11225,6.71268,-0.164224,2.23405,1.4339,1.03477,7.42674,1.9951,-0.10012,8.27661,0.970786,0.278368,0.0277558,1.01488,2.47303,3.02432,-0.0551453,1.36816,2.42952
2625,OSBPL3,-1.4965,-0.639943,-1.44997,-2.04117,-0.469906,-1.49241,-1.27281,-0.703356,-1.2689,-0.89459,1.04105,-0.370061,-0.176413,0.23348,-1.44532,-1.52545,-0.543066,0.132533,-1.10751,-0.0393554,-0.777072,-2.2212,0.188898,-0.496293,-0.0183858,-1.00583,-0.688536,-0.958318,-1.38276,-0.726547,-0.139912,-0.424258,-0.748116,-1.04744,0.251052,-0.502881,-0.27685,0.744794,0.472373,-0.562726,-0.328356,-1.0368
2626,OSBPL6,-0.94685,0.0542206,-1.07517,-2.00917,0.474409,-0.77045,-1.34393,0.10494,-0.56757,-1.01216,0.948551,-0.277978,-0.690042,0.225391,-0.103308,-1.03141,0.255882,-0.741866,0.702714,-3.54263,0.0121889,-1.22268,-1.21396,0.0,-0.253361,0.438665,-1.36303,0.0772445,-0.774388,-0.377802,1.51055,-1.39412,-0.197652,0.269421,-1.38965,-1.66483,0.433095,2.64865,0.49704,-0.30587,0.751577,0.470433
2627,OSBPL8,-0.86237,-1.25402,-1.0381,-1.23304,-0.698789,0.0586457,0.169282,-0.738729,-0.48953,-1.76769,2.17931,-0.0134063,-0.613824,-0.876148,-0.660615,-0.897725,-0.781676,-1.16439,-0.274084,-1.08072,-0.263365,-1.82076,-0.947321,-1.19692,-0.61868,-0.479891,-0.0642868,-0.452767,-0.639549,0.163431,-0.412453,-1.07183,-0.183432,-0.473032,-0.962038,-0.0842066,-0.818922,-0.654884,-0.504727,0.227813,0.0249433,-1.25525
2628,OSBPL9,-1.16972,-0.35984,-0.740463,-0.135681,-0.917842,-0.973396,-0.997107,-0.233314,-0.564767,-0.708668,-0.2386,-0.290031,-0.7615,-0.408397,-0.687218,-1.48818,-0.525114,-0.11742,0.045269,-0.452535,-0.802036,-0.447439,-0.324171,-0.572352,-1.54388,-0.550198,-0.361058,-0.825458,-0.694257,-1.09619,-0.463167,-0.899603,-0.890658,-0.620293,-0.125061,-0.140572,-0.797586,-0.568288,-1.04357,-0.7358,-0.44372,-0.842278
2629,OSGEP,2.13998,1.80363,2.19934,1.91637,3.01657,-0.170344,0.0,0.388167,2.52651,1.96145,0.578027,0.0,2.02014,0.416257,2.40532,2.33703,1.17141,2.05036,0.909801,2.26393,1.25095,1.36614,-0.740881,1.73221,0.169745,0.937528,2.48447,1.12263,1.99875,0.251291,1.72417,2.83226,2.05753,2.55482,2.59003,1.46391,0.0691611,2.27656,0.727216,1.00356,5.53372,2.24572
2630,OSTC,-2.19803,-0.675526,0.451827,-1.01607,-0.418881,-1.58622,-1.03282,-0.874711,-0.614417,-2.85467,0.847071,0.193954,-0.498191,-1.40933,-1.57609,-2.43506,-0.229759,-1.12293,-0.277977,-0.993931,-0.776644,-0.732712,-0.497263,0.103485,0.138076,-0.592031,-1.08476,-0.710819,-0.539377,0.0940303,-0.177566,-1.15126,0.527114,-0.796408,-0.818705,-0.492385,-0.288631,0.0859702,0.254829,-0.457719,-0.410326,-1.58961
2631,OSTF1,1.74556,2.80772,1.31898,-0.186273,1.15877,0.631518,0.723786,1.42649,1.57887,2.82688,1.25549,0.84565,1.20563,1.85416,1.8605,1.0479,0.397951,1.58079,2.40664,1.33211,2.09633,1.54691,1.34555,1.66275,-0.014359,1.20617,2.21759,1.70193,1.86321,1.39418,3.26806,1.51671,1.72655,1.54725,1.24314,2.3904,1.15018,0.972206,2.60941,2.27139,0.733075,2.26215
2632,OTUB1,0.197891,0.582191,0.59518,0.254274,-0.0309798,0.346792,0.194516,0.276244,-0.124991,0.117577,0.108205,0.0801599,0.191789,0.0138321,-0.0845256,-0.419472,0.331625,0.121868,0.431237,-0.0684844,0.270173,0.330901,0.354603,0.197933,0.253077,0.275998,0.15842,0.314773,0.0570171,-0.0824194,0.95459,0.486494,0.310464,0.20434,0.0364695,0.191948,0.247875,0.770267,0.20019,-0.0090265,0.106455,0.517118
2633,OTUD6B,0.0,0.753014,0.0,0.510976,0.0,0.689531,0.380467,0.743209,0.474153,0.0,1.51733,3.33192,-0.323013,1.02225,0.269599,-0.0221366,1.67648,0.0,0.323756,0.784631,0.232877,0.668685,0.0,0.0,0.0,0.199105,-0.626466,0.27137,1.66801,0.0,-0.0366446,0.62779,2.60694,-0.0813469,0.0,0.590858,0.194532,0.696076,0.0,-0.219608,0.288886,0.0
2634,OTUD7B,-0.30969,0.795151,1.55996,0.0,-1.21925,0.725388,0.978746,0.254018,-0.469122,0.0,1.34264,1.79619,1.18527,1.13781,0.503858,0.618366,0.324754,0.427999,0.261782,0.954118,0.659578,-0.341894,-0.789933,-0.0084717,1.95374,0.8643,0.320744,0.327741,0.0740608,1.75889,2.88437,0.293313,0.243314,0.165272,-0.876095,1.61996,0.589256,1.30387,1.72187,0.823138,0.163898,0.556668
2635,OTULIN,-0.538974,-1.06893,-0.481721,0.0,0.588775,0.0,-0.405238,-2.55153,-0.684634,-0.412996,-1.35401,-4.08812,-1.833,-1.95449,2.00933,0.230405,-0.292451,-0.6352,-2.33589,-0.211316,0.434882,0.0,0.0,-1.9439,-4.1268,-1.82994,0.0,-1.73996,-1.55953,-0.554941,0.218414,-0.306725,-1.7883,-1.13396,0.0,0.188165,-0.830307,-2.40218,-2.44841,-1.2589,-1.75705,0.0
2636,OVCA2,0.92722,1.22439,0.644488,-0.318888,0.0,1.14492,-0.339348,1.69596,0.815853,1.68236,1.86292,-0.079268,0.667142,0.527924,0.978201,0.0,0.0,1.03106,-0.199418,2.08162,1.08223,0.995677,0.0,0.851195,1.10643,0.183877,0.791002,0.49854,1.645,-0.20396,0.0,0.0,0.0,0.24475,1.14395,1.1823,0.776043,0.0,1.51921,1.83926,-0.0383955,0.0
2637,OXA1L,-0.398096,-0.186056,1.3258,-0.168822,-0.0309798,0.131298,-0.68866,0.783194,-0.269155,-1.35776,-0.151891,0.0936036,0.675283,-0.209416,0.874472,-0.384316,0.777571,-0.630461,0.320744,1.10067,-0.0649763,-0.251782,0.678157,0.35909,0.208564,-0.309405,1.04352,1.27584,0.526018,0.879403,0.0206214,0.581024,0.635123,0.504868,-0.0426186,1.02067,1.52233,1.51236,0.163103,-0.215398,0.0143238,0.258946
2638,OXCT1,2.37432,1.08668,1.36935,1.52127,-0.860325,0.294732,-0.189847,0.961644,1.09731,-0.198739,0.453009,0.188058,2.74643,0.808815,1.07923,1.69883,1.55992,1.41331,1.48107,1.9771,0.885744,0.79311,0.797837,0.303545,0.184827,0.813034,2.58397,1.56883,0.613497,0.11032,0.194803,1.58151,1.77261,0.800767,0.864,2.39284,3.06562,2.38986,0.19344,0.389684,0.0873852,1.59923
2639,OXR1,0.0,0.0,0.824747,0.0,1.77965,-0.061862,1.13821,0.710766,0.807749,0.452866,1.27597,-0.609271,-1.29173,-0.330886,0.0,0.0567668,0.761459,0.0,0.0,1.39614,0.0,1.33624,0.481292,0.0,0.0,0.796929,1.42113,-0.25252189999999997,-0.145424,2.43062,1.94169,0.927731,1.6942,0.854983,0.935589,1.56548,0.0,0.0,1.55778,-0.402248,2.07045,0.0
2640,OXSR1,0.0065001,0.544087,0.182235,-0.441821,-0.362216,-0.0674191,-0.180191,-0.453772,-0.529218,0.220414,-0.153822,-0.117492,-0.41191,-0.00563659,0.363095,-1.153,-0.518841,-0.106427,-0.295324,-0.556839,-0.387419,-0.619364,0.456085,-0.151194,-0.158289,-0.179817,-0.0962225,0.0943661,-0.300718,0.0840496,0.44568,0.213425,0.0437319,-0.425376,-0.168522,-0.141418,-0.348311,0.408376,-0.055678,-0.0277684,-0.253334,0.0834847
2641,P4HA1,-0.452096,-0.0625638,0.150069,-0.980121,1.01424,-0.0491424,-0.750191,-0.778072,0.213653,0.777798,-0.0211465,0.239758,0.264781,0.14838,-0.67442,0.437069,-0.705346,0.232242,-0.235188,-1.30301,-0.601537,-0.318639,0.289388,-0.105545,-0.843642,0.318616,-0.260467,0.0417396,-0.56797,0.522567,0.207576,-0.555426,-0.0543113,0.0502332,-1.08654,-0.735341,0.361886,0.132094,-0.448179,1.04624,0.133561,-0.315213
2642,P4HA2,-0.325175,-0.00798482,-0.595295,-1.19145,1.42017,-0.311277,-1.47675,0.0790761,0.411271,1.9472,1.57965,0.346127,0.2122,-0.077005,-0.327601,0.349883,-0.718848,0.492253,0.40423,-1.09648,0.0551044,-0.515108,0.0,0.3162,-0.681608,0.553062,-1.06702,0.867082,0.183862,-0.322274,0.633416,0.474487,0.226449,-0.602891,-1.33972,-0.371347,1.00285,-0.0894934,0.649436,0.756678,0.392879,-0.856285
2643,P4HB,-1.07228,-0.179606,-0.581755,-1.12667,-0.180448,-0.382064,-1.00882,-0.417454,-0.731242,0.41956,0.0857178,-0.0497154,0.150642,-0.038515,-0.317819,-0.326465,-0.713713,-0.125932,-0.309932,-0.598948,-0.00362667,-1.18545,-0.133093,-0.466508,-0.58446,-0.266014,-0.372036,-0.219203,-0.232954,0.289009,0.250437,-0.446392,0.195952,-0.426261,-1.37505,-0.145452,0.441929,-0.284844,0.190006,0.380236,-0.0908629,-0.826214
2644,PA2G4,-0.301766,0.110749,1.01815,0.405034,-0.329934,0.412403,-0.11201,0.0845617,-0.32397,-0.342906,0.0276673,-0.133918,0.430256,0.347968,0.195202,-0.145865,0.462202,-0.42476,0.134327,0.388408,0.193485,-0.785006,-0.37251,0.44556,0.356116,-0.00397552,0.398513,0.112791,0.220129,0.364329,0.227491,0.0936984,0.444861,0.249882,-0.382695,-0.0506804,0.924033,0.521192,0.534459,0.010924,0.0332038,0.274235
2645,PABPC1,-0.8747,0.0729254,0.0524985,-0.461367,0.0737304,-0.499162,-0.50223,-0.182111,-0.285695,-0.106776,-0.318242,-0.47866,-0.0578323,-0.131978,-0.296752,-0.525317,-0.177385,-0.118626,0.00855675,-0.0911852,0.0265602,-0.826925,-0.440391,-0.0205236,-0.313001,-0.305964,-0.423195,0.205754,0.105167,-0.11712,0.11834,-0.531281,-0.289837,-0.582248,-0.790884,0.0581833,-0.20878,-0.463537,0.0975578,0.0249462,-0.282219,-0.218556
2646,PABPC4,-1.41426,-0.411676,-0.286541,-0.154931,-0.445102,-1.02789,-0.846873,-0.460636,-0.972668,-0.833711,-0.360031,-0.351932,-0.740413,-0.113238,0.122301,-1.23384,-0.361346,-1.05493,-0.225276,-1.24203,-0.368228,-1.59449,-0.500179,0.178842,-0.626427,-0.833569,-1.119,-0.319979,-0.71425,-0.44325,-0.238479,-0.498897,-0.395754,-0.859006,-1.78041,-0.720575,-0.317392,-0.708369,0.151784,-0.405406,-0.035339,-0.719067
2647,PABPN1,0.589423,0.153319,1.12674,0.603219,0.931178,0.190535,-0.239534,0.403417,0.930507,2.18022,-0.729832,0.196603,0.0783831,1.11487,1.61261,0.877624,0.797983,1.25052,0.140549,1.12397,0.549732,0.72271,0.994989,-0.234591,1.03316,0.453496,0.791563,-0.0283013,0.100682,1.2879,0.296429,1.06949,-0.332556,-0.0470249,0.781725,0.880241,0.765923,1.5428,0.989031,1.11509,0.218888,1.38127
2648,PACS1,0.71189,0.709676,0.481767,0.220548,0.272787,0.704421,0.616651,-0.169703,-0.270834,0.0647118,-0.146931,0.807857,0.204634,0.566774,-0.990984,-0.909186,-0.176477,0.55045,-0.259719,0.242049,-0.415826,0.159295,0.116134,0.283792,-0.0890075,0.267114,0.921033,0.910447,-0.217502,0.272963,1.38308,-0.564377,0.192697,0.70676,0.19545,1.04621,0.359601,0.714382,-0.235427,0.741069,0.616257,-0.166578
2649,PACSIN2,-0.671722,-0.777826,0.303438,0.138629,-0.644543,0.248648,0.417012,-0.282761,0.338159,0.400622,0.908256,-0.333908,0.0536171,0.0485791,0.318873,0.191865,0.350835,-0.320836,-0.786507,-0.0978708,-0.239646,-1.52882,-0.0826143,-1.17445,0.210448,-0.249204,0.186947,-0.346219,0.323989,-0.206874,0.00660187,1.03966,0.142283,0.362235,-0.345022,0.11283,-0.286364,0.255372,0.0374314,-0.00308216,-0.086574,-0.181922
2650,PACSIN3,-1.12524,-0.260531,0.723779,0.0814238,0.217449,1.03777,-0.150488,0.975567,-0.456561,-0.431736,1.4605,1.35502,0.363102,2.45402,0.185002,-0.313892,0.481891,0.223636,-0.232516,0.117329,0.986119,-0.382334,0.181604,0.660484,0.985411,-0.137976,0.840882,0.878278,0.421715,0.364254,-0.147539,-0.361413,0.533521,0.313066,-0.549404,-0.126876,1.00793,0.684459,1.18627,0.909912,-1.62987,-0.938403
2651,PAF1,-1.3164,-0.853226,0.0732558,-1.81562,-0.00633639,-0.0813802,-0.884062,-1.31773,-2.57737,-0.289845,-1.49435,0.444033,-1.02052,-0.291724,-0.00497907,-0.768921,-0.257683,-0.0852325,-2.49622,-0.754253,-0.4505,-1.83183,-2.11405,-0.821976,-2.34865,-0.937708,-0.148238,-0.644237,-0.466446,-0.203357,-0.974204,-1.37773,-0.129352,-0.813544,0.0,-1.22816,-0.653151,0.184993,0.200766,0.010443,-0.47861,-0.177369
2652,PAFAH1B1,-1.07603,0.62211,0.196257,0.013794,-0.169886,-0.137052,-0.160457,-0.348536,-0.341176,-1.50702,0.210824,-0.152574,0.0525213,-0.743144,0.0102,-0.942636,-0.305334,-0.409304,0.818187,-0.483002,-0.535435,-1.06236,-0.218572,-0.0607165,-0.382152,-0.183103,-0.224575,0.29928,-0.240308,-0.168118,0.452252,-0.555686,-0.248389,-0.485901,-1.0015,-0.233764,0.139385,-0.141003,0.0919385,-0.0241335,0.110373,-0.404825
2653,PAFAH1B2,0.833794,0.721768,1.16201,0.565772,0.425672,0.379684,0.715454,0.168788,-0.273266,1.50212,0.479104,-0.626931,0.74321,0.511208,0.667054,0.228939,0.772479,1.40292,0.652189,-0.0817543,0.455301,0.271784,-0.0273429,0.0594872,0.100055,0.396378,0.531203,0.740354,0.78631,-0.26037,0.560191,1.06847,0.470519,-0.00013423,1.52709,0.830078,0.65402,1.16379,-0.109161,-0.261543,0.247519,1.05791
2654,PAFAH1B3,1.1464,0.973006,1.15079,1.04084,1.43822,0.634664,1.5173,-0.540638,1.90733,1.12072,0.146039,0.0509065,0.63259,1.18561,1.68013,0.918069,1.56311,1.01153,0.832162,0.857435,0.599131,1.16761,-1.62041,0.280187,0.219801,0.188313,1.25383,0.740373,0.903303,-0.31977,-0.931686,0.613075,0.764693,0.311724,0.456488,-0.00741455,0.475343,1.57403,0.0043814,0.0598628,-0.311687,0.73751
2655,PAICS,0.156912,-0.351654,0.29522,0.51975,-0.547332,-0.457695,-0.451277,-0.537395,-0.226524,-1.74191,0.0385131,-0.207868,-0.160814,-0.28788,-0.312827,-0.966146,0.861985,-0.863654,0.0183901,0.0274831,-0.322723,-0.945566,-0.707536,-0.172847,0.0300832,-0.346828,-0.11505,-0.136741,0.625027,-0.661608,-0.353092,-0.144308,0.263285,-0.0076797,-1.15253,-0.408596,0.194079,0.24467,-0.102875,-0.535392,0.119464,-0.508487
2656,PAIP1,-1.10982,-0.246197,-0.207492,-0.74101,0.349779,-1.02005,-0.272813,0.0559925,-0.552393,-0.577906,0.321809,-0.351821,-0.395784,-0.30179,-0.532836,-1.00367,-0.321391,0.20263,0.0868285,-0.505315,-0.295094,-0.17835,0.658726,-0.515898,-0.537332,-0.714366,-0.439949,-0.279282,-0.517736,-0.551309,-0.00562358,-0.772426,-0.413269,0.129598,-0.847955,-0.398568,-0.323961,-0.202329,-0.0712645,-0.791076,-0.0243095,-0.517973
2657,PAK1,0.0,0.365811,1.34303,0.000394739,0.588805,0.090687,0.190292,0.0,0.0563059,0.405235,0.0,0.212458,0.0,-0.979599,-0.0543012,-0.916236,0.590338,0.0,-0.171414,-0.57399,0.404825,-0.276024,0.0,0.0,0.0,-0.0912666,0.0,1.6258,-0.148065,1.24526,0.757196,0.957541,0.0,1.36426,0.75358,0.663388,-0.495789,0.0,-0.32066,0.719422,2.37417,0.0
2658,PAK1IP1,-1.17782,-0.901879,-0.936777,-1.24495,-0.547332,-0.911617,-1.45804,-0.553618,-2.4218,-2.35373,0.118641,-0.637311,-0.254632,0.482695,-0.75174,-1.17011,-0.590329,-1.44083,0.362153,-1.28363,-0.741031,-2.75869,-0.470149,-1.04491,-0.847608,-0.971019,-1.25357,-1.22597,-0.608113,-0.348987,-0.564936,-1.23882,-0.665488,-1.94834,-1.78478,-1.97833,-0.940347,-0.790193,0.00425571,-0.179162,-0.248183,-1.10484
2659,PAK2,-0.264403,0.924581,-0.322286,-0.847015,0.0572315,0.181977,0.0214708,0.204856,-0.437474,0.544434,1.16278,0.153949,-0.178094,0.176472,-0.0143272,-1.08683,0.102219,0.216483,-0.30841,-0.175157,-0.191218,-0.5201,0.349378,-0.0272809,-0.82775,-0.192683,-0.224353,0.00776792,-0.086074,0.25834,0.69535,0.0509718,0.36547,-0.238663,-0.312599,0.261053,-0.258128,0.0259234,-0.0150911,-0.1839,0.0365769,-0.189211
2660,PAK4,-0.158892,0.309777,0.665003,0.436529,-0.0612277,0.268689,0.532444,0.0425844,0.0687822,-1.21093,0.381244,-0.298317,0.339389,-0.660286,0.63869,-0.126824,0.19184,-0.355949,0.0319276,-0.163784,-0.215846,-0.796723,-0.992554,0.97104,0.239225,0.260801,0.0,-0.0982638,0.0325705,0.00741151,-0.659116,-0.985657,0.0926714,-0.021163,0.253116,-0.681499,0.0591376,-0.556972,0.238211,0.208648,1.14893,-0.292232
2661,PALLD,2.21734,2.96614,1.17464,1.60743,2.60335,1.24276,0.404031,0.0,2.18579,2.90661,1.98599,2.48775,3.03491,0.839597,1.02849,2.39552,0.778686,1.83364,0.0,0.753376,0.467165,0.788771,-0.000815786,1.33036,0.0,1.80748,0.715302,1.50125,2.53321,0.958394,4.76408,-0.0996736,1.298,0.967168,0.0,3.63585,0.963058,1.79593,2.35327,2.15707,1.92789,1.1806
2662,PANK2,1.16219,0.0,0.77819,0.0,0.0,0.854105,0.0522778,0.569569,0.393474,0.0796947,2.37519,0.472552,0.0749302,-0.205775,0.750202,0.298363,0.376152,-0.174107,2.03882,0.610567,0.623858,-0.681614,-1.46841,0.819113,0.637534,0.465226,0.0,0.546228,0.94398,1.48461,1.39993,0.0561321,1.21883,0.386756,0.0,0.0879441,0.165198,0.463445,1.18852,0.449889,-0.477689,0.0528773
2663,PANK4,-0.606202,0.064925,0.0399682,0.390783,-0.369588,-0.402209,0.0647608,-0.94125,-0.198917,-1.25995,-4.11345,-0.367657,-1.09148,-0.715699,0.469703,-1.39362,-0.243789,0.183869,-1.42004,0.17414,-1.08787,-0.0678883,-0.0595996,-2.9014,-2.21794,-0.805745,0.0277632,-0.508947,-2.22058,-0.769653,0.187931,0.492401,-1.37912,0.170007,-0.369621,-0.00854829,0.0853239,-0.579573,-2.50424,0.652887,-0.217252,-0.571012
2664,PAPOLA,-0.136724,-0.397308,0.577693,0.273137,1.0435,-0.926382,-0.0308457,-0.423351,-0.195208,-0.437267,0.360545,-0.11019,0.433818,-0.325272,0.32087,-0.301209,-0.246194,0.0267063,-0.00445104,-0.187223,0.552347,0.0365971,-0.441504,-0.299688,0.470003,0.437583,-0.36227,-0.226453,1.25738,0.690401,0.528462,0.584031,0.662566,-0.0443023,-0.537846,-0.152649,0.272735,0.0926263,0.775833,1.13103,0.980323,0.504781
2665,PAPSS1,0.666518,-0.42628,-0.898056,0.654987,0.512109,-0.948517,-0.987784,-1.01643,0.341491,-0.167933,1.08617,0.341185,-0.0910338,-0.322901,-0.929561,-0.142632,0.334641,0.299041,0.0637626,-0.645768,0.426249,-0.138177,-0.425534,0.410421,-0.3517,-0.365336,0.0193155,-0.680378,-0.192322,-0.089078,-0.123773,0.223102,-0.00706649,-0.687135,-0.728466,0.777597,-0.593547,-0.0083952,0.320102,0.324172,0.728746,-0.622948
2666,PAPSS2,-1.89099,0.449022,1.2386,0.220023,-0.830683,-0.557778,-1.4811,0.0910717,-0.495646,0.0153263,0.230115,0.260062,-1.04022,-0.301389,2.16062,-0.543643,-1.47907,-0.0839984,0.0954203,-0.785016,0.525794,-0.687274,-0.0335302,0.204585,-0.261392,-0.0947604,-0.94484,-0.474853,-0.199522,-0.636566,0.689515,-1.51782,-0.00769553,-1.3638,-1.71786,-0.00762078,0.568996,-1.26679,-0.054834,0.0809224,0.556615,-0.99615
2667,PARK7,0.852757,1.08988,1.36703,0.00335127,0.944421,1.05275,0.761086,1.37765,1.48957,1.3732,0.637107,0.313178,1.18421,1.30904,1.20941,0.596686,1.00355,1.49123,1.81957,0.87815,0.773563,1.0935,1.23058,0.729533,0.847509,0.987159,0.234769,0.377319,1.13611,0.256817,1.34952,1.63189,1.56319,1.35395,0.829516,0.85275,1.45754,1.53655,0.604167,0.784725,0.0176529,1.23542
2668,PARN,-1.0602,0.0574977,0.00334394,-0.810531,-0.633704,-0.737134,-0.271246,1.15894,-1.74921,-1.1427,0.565404,0.685933,3.69471,-0.66013,-0.41821,1.24033,-1.05739,0.278626,-0.337137,0.131378,-0.218475,-2.39229,-1.36287,0.414159,0.0480912,-1.09601,-0.703605,0.394538,2.35247,-0.723954,-0.0711607,-0.500587,0.00578377,-0.405929,-1.10638,-0.40633,0.094687,-0.223184,0.20437,0.203414,-0.131245,-0.0782634
